TI:,7816,0001,8,TEM,P,2,60850,60870,1,,P,,,333001
TI:,7816,0001,8,EMB,P,2,60970,60990,1,,P,,,332001
TI:,7816,0001,8,WMS,P,2,61060,61080,1,,P,,,331001
TI:,7816,0001,8,SJP,P,2,61150,61170,1,,P,,,330001
TI:,7816,0001,8,VIC,P,2,61270,61290,1,,P,,,329001
TI:,7816,0001,8,SSQ,P,2,61420,61440,1,,P,,,328001
TI:,7816,0001,8,SKN,P,2,61570,61590,1,,P,,,327001
TI:,7816,0001,8,GRD,P,2,61690,61710,1,,P,,,326001
TI:,7816,0001,8,ECT,P,2,61840,61920,3,,P,,,320003
TI:,7816,0001,8,WKE,J,2,,61980,0,,P,1,,319050
TI:,7816,0001,8,WKN,P,2,62020,62040,1,,P,,,248001
TI:,7816,0001,8,BCT,P,2,62110,62130,1,1,P,,,246001
TI:,7816,0001,8,HMD,P,2,62230,62250,1,,P,,,245001
TI:,7816,0001,8,RCP,P,2,62350,62370,1,,P,,,244001
TI:,7816,0001,8,STB,P,2,62440,62460,1,,P,,,243001
TI:,7816,0001,8,TGR,P,2,62530,62580,1,,P,,,242001
TI:,7816,0001,8,GUN,P,2,62740,62760,1,,P,,,240001
TI:,7816,0001,8,KEW,P,2,62890,62910,1,,P,,,239001
TL:,7816,0001,8,RMD,P,2,63120,,7,,P,,,238007
TF:,7816,0001,9,RMD,P,1,,64140,7,,P,,,238007
TI:,7816,0001,9,KEW,P,1,64328,64350,2,,P,,,239002
TI:,7816,0001,9,GUN,P,1,64472,64500,2,,P,,,240002
TI:,7816,0001,9,TGR,P,1,64695,64710,4,,P,,,242004
TI:,7816,0001,9,STB,P,1,64780,64800,3,,P,,,243003
TI:,7816,0001,9,RCP,P,1,64870,64890,4,,P,,,244004
TI:,7816,0001,9,HMD,P,1,65020,65040,4,,P,,,245004
TI:,7816,0001,9,BCT,P,1,65110,65130,4,,P,,,246004
TI:,7816,0001,9,WKN,P,1,65200,65220,2,,P,,,248002
TI:,7816,0001,9,WKE,T,1,,65280,EB,,P,1,,319040
TI:,7816,0001,9,ECT,P,1,65380,65490,1,,P,,,320001
TI:,7816,0001,9,GRD,P,1,65620,65670,3,,P,,,326003
TI:,7816,0001,9,SKN,P,1,65740,65760,2,,P,,,327002
TI:,7816,0001,9,SSQ,P,1,65890,65910,2,,P,,,328002
TI:,7816,0001,9,VIC,P,1,66040,66060,2,,P,,,329002
TI:,7816,0001,9,SJP,P,1,66160,66180,2,,P,,,330002
TI:,7816,0001,9,WMS,P,1,66280,66300,2,,P,,,331002
TI:,7816,0001,9,EMB,P,1,66400,66420,2,,P,,,332002
TI:,7816,0001,9,TEM,P,1,66520,66540,2,,P,,,333002
TI:,7816,0001,9,BLF,P,1,66640,66660,2,,P,,,334002
TI:,7816,0001,9,MAN,P,1,66760,66780,3,,P,,,335003
TI:,7816,0001,9,CST,P,1,66820,66840,2,,P,,,336002
TI:,7816,0001,9,MON,P,1,66910,66930,2,,P,,,337002
TI:,7816,0001,9,THL,P,1,67030,67050,3,,P,,,338003
TI:,7816,0001,9,MNJ,J,1,,67110,0,,P,1,,339040
TI:,7816,0001,9,ALE,P,1,67210,67230,2,,P,,,371002
TI:,7816,0001,9,WCL,P,1,67360,67380,1,,P,,,373001
TI:,7816,0001,9,STG,P,1,67510,67530,2,,P,,,374002
TI:,7816,0001,9,MLE,P,1,67660,67680,3,,P,,,375003
TI:,7816,0001,9,BWR,P,1,67750,67770,2,,P,,,376002
TI:,7816,0001,9,BBB,P,1,67870,67890,2,,P,,,378002
TI:,7816,0001,9,WHM,P,1,68020,68040,2,,P,,,379002
TI:,7816,0001,9,PLW,P,1,68110,68130,2,,P,,,380002
TI:,7816,0001,9,UPK,P,1,68230,68250,2,,P,,,381002
TI:,7816,0001,9,EHM,P,1,68380,68400,2,,P,,,382002
TI:,7816,0001,9,BKG,P,1,68650,68700,2,,P,,,383002
TI:,7816,0001,9,UPY,P,1,68800,68820,2,,P,,,385002
TI:,7816,0001,9,BEC,P,1,68950,68970,2,,P,,,386002
TI:,7816,0001,9,DGH,P,1,69100,69120,2,,P,,,387002
TI:,7816,0001,9,DGE,P,1,69250,69270,2,,P,,,388002
TI:,7816,0001,9,EPK,P,1,69430,69450,2,,P,,,389002
TI:,7816,0001,9,HCH,P,1,69580,69600,2,,P,,,390002
TI:,7816,0001,9,UPB,P,1,69700,69720,2,,P,,,391002
TI:,7816,0001,9,UPM,P,1,69880,70170,5,1,E,,,392005
TE:,7816,0001,9,UPM,D,1,70560,,0,,E,,,393000
TS:,7816,0002,1,UPM,D,2,,21420,0,3,E,,,393000
TI:,7816,0002,1,UPM,P,2,21818,21840,5,,P,,,392005
TI:,7816,0002,1,UPB,P,2,21940,21960,1,,P,,,391001
TI:,7816,0002,1,HCH,P,2,22058,22080,1,,P,,,390001
TI:,7816,0002,1,EPK,P,2,22208,22230,1,,P,,,389001
TI:,7816,0002,1,DGE,P,2,22382,22410,1,,P,,,388001
TI:,7816,0002,1,DGH,P,2,22515,22530,1,,P,,,387001
TI:,7816,0002,1,BEC,P,2,22660,22680,1,,P,,,386001
TI:,7816,0002,1,UPY,P,2,22810,22830,1,,P,,,385001
TI:,7816,0002,1,BKG,P,2,22960,23010,6,,P,,,383006
TI:,7816,0002,1,EHM,P,2,23200,23220,1,,P,,,382001
TI:,7816,0002,1,UPK,P,2,23320,23340,1,,P,,,381001
TI:,7816,0002,1,PLW,P,2,23470,23490,1,,P,,,380001
TI:,7816,0002,1,WHM,P,2,23560,23580,1,,P,,,379001
TI:,7816,0002,1,BBB,P,2,23710,23730,1,,P,,,378001
TI:,7816,0002,1,BWR,P,2,23860,23880,1,,P,,,376001
TI:,7816,0002,1,MLE,P,2,23950,23970,2,,P,,,375002
TI:,7816,0002,1,STG,P,2,24070,24090,1,,P,,,374001
TI:,7816,0002,1,WCL,P,2,24220,24240,2,,P,,,373002
TI:,7816,0002,1,ALE,P,2,24370,24390,1,,P,,,371001
TI:,7816,0002,1,MNJ,J,2,,24450,0,,P,1,,339050
TI:,7816,0002,1,THL,P,2,24490,24510,1,,P,,,338001
TI:,7816,0002,1,MON,P,2,24580,24600,1,,P,,,337001
TI:,7816,0002,1,CST,P,2,24640,24660,1,,P,,,336001
TI:,7816,0002,1,MAN,P,2,24730,24750,1,,P,,,335001
TI:,7816,0002,1,BLF,P,2,24820,24840,1,,P,,,334001
TI:,7816,0002,1,TEM,P,2,24940,24960,1,,P,,,333001
TI:,7816,0002,1,EMB,P,2,25060,25080,1,,P,,,332001
TI:,7816,0002,1,WMS,P,2,25150,25170,1,,P,,,331001
TI:,7816,0002,1,SJP,P,2,25240,25260,1,,P,,,330001
TI:,7816,0002,1,VIC,P,2,25360,25380,1,,P,,,329001
TI:,7816,0002,1,SSQ,P,2,25480,25500,1,,P,,,328001
TI:,7816,0002,1,SKN,P,2,25630,25650,1,,P,,,327001
TI:,7816,0002,1,GRD,P,2,25750,25770,1,,P,,,326001
TI:,7816,0002,1,ECT,P,2,25900,25950,3,,P,,,320003
TI:,7816,0002,1,WKE,J,2,,26010,0,,P,1,,319050
TI:,7816,0002,1,WKN,P,2,26050,26070,1,,P,,,248001
TI:,7816,0002,1,BCT,P,2,26140,26160,1,1,P,,,246001
TI:,7816,0002,1,HMD,P,2,26260,26280,1,,P,,,245001
TI:,7816,0002,1,RCP,P,2,26380,26400,1,,P,,,244001
TI:,7816,0002,1,STB,P,2,26470,26490,1,,P,,,243001
TI:,7816,0002,1,TGR,P,2,26560,26580,1,,P,,,242001
TI:,7816,0002,1,GUN,P,2,26740,26760,1,,P,,,240001
TI:,7816,0002,1,KEW,P,2,26890,26910,1,,P,,,239001
TL:,7816,0002,1,RMD,P,2,27120,,6,,P,,,238006
TF:,7816,0002,2,RMD,P,1,,28140,6,,P,,,238006
TI:,7816,0002,2,KEW,P,1,28328,28350,2,,P,,,239002
TI:,7816,0002,2,GUN,P,1,28472,28500,2,,P,,,240002
TI:,7816,0002,2,TGR,P,1,28695,28710,4,,P,,,242004
TI:,7816,0002,2,STB,P,1,28780,28800,3,,P,,,243003
TI:,7816,0002,2,RCP,P,1,28870,28890,4,,P,,,244004
TI:,7816,0002,2,HMD,P,1,29020,29040,4,,P,,,245004
TI:,7816,0002,2,BCT,P,1,29110,29130,4,,P,,,246004
TI:,7816,0002,2,WKN,P,1,29200,29220,2,,P,,,248002
TI:,7816,0002,2,WKE,T,1,,29280,EB,,P,1,,319040
TI:,7816,0002,2,ECT,P,1,29380,29520,1,,P,,,320001
TI:,7816,0002,2,GRD,P,1,29680,29700,3,,P,,,326003
TI:,7816,0002,2,SKN,P,1,29770,29790,2,,P,,,327002
TI:,7816,0002,2,SSQ,P,1,29920,29940,2,,P,,,328002
